p_val	avg_log2FC	pct.1	pct.2	p_val_adj	log10Padj	absLogFC	label
3.35897659198346e-27	1.2170575726484	0.969	0.889	7.25203046209229e-23	22.1395403803224	1.2170575726484	MAGED2
7.55347919559061e-27	1.14775700691558	0.969	0.918	1.63079615832801e-22	21.7876003202876	1.14775700691558	DSP
8.02337464778012e-27	0.592333783764201	0.564	0.068	1.73224658645573e-22	21.7613902858092	0.592333783764201	TSPAN5
1.62322029886982e-26	1.09553690071391	0.975	0.87	3.50453262525995e-22	21.4553698926203	1.09553690071391	CST3
3.0628523391546e-26	0.954537435741698	0.877	0.758	6.61269820023477e-22	21.1796212977956	0.954537435741698	TSPAN13
4.46671060392603e-26	-0.977722845129686	0.853	0.976	9.6436281938763e-22	21.0157595420172	0.977722845129686	S100A13
8.1396452867783e-26	0.932902967114865	0.926	0.85	1.75734941741543e-21	20.7551418782497	0.932902967114865	HACD3
1.29223154036619e-25	-0.635772036662128	0.006	0.512	2.78992789565061e-21	20.5544070207141	0.635772036662128	SLC28A3
1.37896630627149e-25	-0.613636829348142	0.988	0.995	2.97718825524015e-21	20.5261937029324	0.613636829348142	RPLP2
1.91517180475121e-25	0.657300452214114	0.595	0.111	4.13485592645787e-21	20.38353961826	0.657300452214114	ALDH3B2
2.19143755868913e-25	0.893610183979203	0.945	0.913	4.73131368920982e-21	20.325018256987	0.893610183979203	PERP
2.41650504873765e-25	1.10839779833538	0.933	0.768	5.21723440022458e-21	20.2825596508304	1.10839779833538	IL6ST
1.85197948656312e-24	-1.07280416228058	0.969	0.986	3.99842371148977e-20	19.3981111857528	1.07280416228058	S100A11
2.94241862924498e-24	0.760512654908816	0.571	0.106	6.35268182053992e-20	19.1970428961277	0.760512654908816	SEC14L2
4.94033273137319e-24	-0.509094204937281	0.074	0.623	1.06661783670347e-19	18.9719911580269	0.509094204937281	COX7A1
4.99973219892533e-24	0.611858852886257	0.515	0.063	1.07944218174798e-19	18.9668006148585	0.611858852886257	KCNMA1
5.98642430910057e-24	-0.594794120225829	0.969	0.976	1.29246900833481e-19	18.8885798619056	0.594794120225829	RPS16
1.1100407247913e-23	0.824306474472234	0.902	0.662	2.39657792482442e-19	18.6204084453406	0.824306474472234	DHCR24
1.75554909073434e-23	-0.862699283403553	0.706	0.928	3.79023048689545e-19	18.42133437944	0.862699283403553	METRN
2.60396083681398e-23	0.603686160913371	0.626	0.174	5.62195144668138e-19	18.2501129094453	0.603686160913371	CBX6
2.89133348046789e-23	-1.0280579982391	0.712	0.913	6.24238898433017e-19	18.2046491724723	1.0280579982391	IFITM2
4.20506880498029e-23	-1.27301207481888	0.049	0.527	9.07874354995245e-19	18.0419742513775	1.27301207481888	HPGD
4.60399138728221e-23	0.854127215195859	0.933	0.836	9.9400174051423e-19	18.0026128551449	0.854127215195859	CHPT1
6.51115711985134e-23	1.3713941456708	0.791	0.498	1.40575882217591e-18	17.8520891822911	1.3713941456708	UGDH
7.4703165606163e-23	0.786619203493511	0.847	0.522	1.61284134543706e-18	17.7924083518857	0.786619203493511	BEX3
7.55054403343231e-23	0.977646723123357	0.933	0.652	1.63016245681804e-18	17.7877691130292	0.977646723123357	ADIRF
7.69323169991893e-23	1.87702676111589	0.699	0.353	1.6609687240125e-18	17.7796385452227	1.87702676111589	GP2
8.25231116486494e-23	1.26802454485163	0.558	0.097	1.78167398049434e-18	17.7491717623787	1.26802454485163	PDK4
1.52045181931122e-22	-1.11687782680725	0.209	0.681	3.28265547789292e-18	17.4837746950658	1.11687782680725	CEACAM6
1.80113070100929e-22	-0.821737706132289	0.883	0.957	3.88864118347907e-18	17.410202128651	0.821737706132289	ANKRD12
1.9069398410135e-22	0.651776174002125	0.442	0.029	4.11708311674815e-18	17.3854103652637	0.651776174002125	NBL1
2.48596871716771e-22	-0.454712374547664	0.043	0.527	5.36720646036508e-18	17.270251698383	0.454712374547664	HOXA9
4.67213218014941e-22	-0.772423437917379	0.202	0.691	1.00871333769426e-17	16.9962322366827	0.772423437917379	S100A1
6.66852077743786e-22	2.09757427993402	0.975	0.981	1.43973363584883e-17	16.8417178490029	2.09757427993402	MGP
1.08135830894073e-21	-0.98925067315778	0.963	0.976	2.33465258900304e-17	16.6317777360419	0.98925067315778	GATA3
1.17699568200264e-21	0.559875085003168	0.472	0.053	2.54113367744371e-17	16.5949724880983	0.559875085003168	RHOBTB3
1.19626437800054e-21	0.739199727980901	0.699	0.3	2.58273479210316e-17	16.5879201870282	0.739199727980901	ERO1B
1.26490801329718e-21	-0.660072773031151	0.104	0.585	2.7309364007086e-17	16.5636884137903	0.660072773031151	ITGB8
1.39664375097805e-21	0.688988094193776	0.994	0.961	3.01535385836161e-17	16.5206617151271	0.688988094193776	SRSF5
1.63901222924767e-21	-0.838916396719074	0.08	0.541	3.53862740294572e-17	16.451165163659	0.838916396719074	CHI3L2
1.71984993302316e-21	-0.6057413366973	0.994	0.99	3.71315600539701e-17	16.4302568038415	0.6057413366973	RPS21
2.12542357948728e-21	-1.20626890530844	0.313	0.768	4.58878950811304e-17	16.3383018633255	1.20626890530844	VPS50
2.61095861147614e-21	1.08584114329779	0.926	0.85	5.63705964217699e-17	16.2489473701592	1.08584114329779	HINT1
5.29150298803306e-21	-0.578708279612216	0.988	1	1.14243549511634e-16	15.9421683119635	0.578708279612216	RPL18
6.55161141540369e-21	0.835862613551108	0.362	0	1.41449290458566e-16	15.8493992267203	0.835862613551108	PHGR1
9.25480058355844e-21	-0.448496568897628	0.006	0.43	1.99811144599027e-16	15.6993802923719	0.448496568897628	IRX1
1.35351530324359e-20	1.37177472217419	0.755	0.372	2.9222395397029e-16	15.5342841872699	1.37177472217419	SHROOM1
1.84102100840185e-20	-0.649634438446716	0.638	0.87	3.97476435713959e-16	15.4006886132786	0.649634438446716	CKS1B
1.86022613719761e-20	-0.722794992384963	0.982	1	4.01622823020964e-16	15.3961816155084	0.722794992384963	TRPS1
2.32862310661381e-20	-0.557992899942848	0.982	0.995	5.02749728717922e-16	15.298648155075	0.557992899942848	RPL28
2.51616967743954e-20	-0.628338092894794	0.883	0.957	5.43241033359197e-16	15.2650074333365	0.628338092894794	NDUFV2
3.68786638900536e-20	0.896795570603963	0.773	0.44	7.96210353386257e-16	15.0989721794406	0.896795570603963	SRARP
3.89529806514418e-20	-0.587939469725926	0.135	0.589	8.40994852264627e-16	15.0752066625135	0.587939469725926	CTSS
4.16035786999878e-20	-0.865327198377633	0.123	0.589	8.98221264132737e-16	15.0466166678369	0.865327198377633	HEPACAM2
6.31083975120354e-20	-0.79311612663101	0.994	1	1.36251030228484e-15	14.8656602052285	0.79311612663101	FTH1
7.20441842754258e-20	0.947794561564724	0.601	0.193	1.55543393850644e-15	14.8081484292685	0.947794561564724	KCNK1
7.87424258388105e-20	0.532403552879293	0.994	0.976	1.70004897385992e-15	14.7695385675801	0.532403552879293	TMBIM6
8.28258902774209e-20	1.2563285053625	0.785	0.449	1.78821097108952e-15	14.7475812449501	1.2563285053625	SLC40A1
8.5880374240404e-20	-4.70142529517691	0.172	0.599	1.85415727985032e-15	14.7318534293749	4.70142529517691	CPB1
1.20497703827461e-19	-0.313872841509146	0	0.401	2.60154542563488e-15	14.5847685864774	0.313872841509146	SP5
1.46268351850199e-19	-0.325568038394149	0.031	0.449	3.1579337164458e-15	14.5005969898705	0.325568038394149	SCARA3
1.60637882852191e-19	-0.842851754092091	0.914	0.971	3.4681718907788e-15	14.4598993860036	0.842851754092091	SMIM22
2.04996228869414e-19	0.685121309508689	0.877	0.681	4.42586858129064e-15	14.3540014858601	0.685121309508689	RRBP1
2.08960635851592e-19	-0.654662013300435	0.828	0.942	4.51146012803587e-15	14.3456828765431	0.654662013300435	RAB25
6.0659925595971e-19	0.671854542026144	0.699	0.319	1.30964779361701e-14	13.8828454843861	0.671854542026144	CAMK2N1
8.21435879967714e-19	-1.7894428424661	0.061	0.493	1.77348006485029e-14	13.7511736889367	1.7894428424661	S100A9
9.56415998666291e-19	0.688854470366939	0.834	0.614	2.06490214112052e-14	13.6851005254015	0.688854470366939	EPHX1
9.83875143851135e-19	0.804252847036165	0.595	0.203	2.1241864355746e-14	13.6728073687638	0.804252847036165	LRP2
1.2834825107083e-18	0.37290828783795	0.479	0.082	2.77103874061923e-14	13.5573574025037	0.37290828783795	ISOC1
1.34333902005651e-18	0.970482264789606	0.767	0.488	2.90026894430201e-14	13.5375617277526	0.970482264789606	GALNT6
1.64618817984616e-18	-0.8227845488487	0.405	0.754	3.55412028028786e-14	13.4492678786744	0.8227845488487	BACH1
1.65348477830881e-18	0.472804216208639	0.387	0.034	3.56987363636873e-14	13.4473471564366	0.472804216208639	SLC26A3
2.20534397233867e-18	0.596790972525046	0.988	0.986	4.76133763627919e-14	13.3222710207154	0.596790972525046	MALAT1
2.60933109205274e-18	0.438499507132504	0.448	0.077	5.63354582774187e-14	13.2492181684358	0.438499507132504	C3orf52
2.65579529271109e-18	0.417003972272933	0.417	0.053	5.73386203696323e-14	13.2415527608675	0.417003972272933	LINC00623
2.81069660480286e-18	0.63796219484509	0.994	1	6.06829396976938e-14	13.2169333886044	0.63796219484509	RPL3
3.17412946271203e-18	0.592365506874259	0.951	0.903	6.85294550999527e-14	13.1641227213859	0.592365506874259	ERP29
3.64142585297006e-18	-0.522599295362267	0.988	0.995	7.86183841656236e-14	13.1044758864275	0.522599295362267	RPS28
4.03787827402847e-18	-0.665727649590905	0.982	1	8.71777919362747e-14	13.0595941351123	0.665727649590905	RPS2
4.16725125711152e-18	-0.589073344951455	0.018	0.401	8.99709546410377e-14	13.0458976713944	0.589073344951455	WNT11
4.54376902348669e-18	0.740427864286429	0.785	0.565	9.80999732170776e-14	13.0083311111896	0.740427864286429	CMBL
6.59649166667856e-18	-0.953758284255811	0.227	0.662	1.4241825508359e-13	12.8464343395339	0.953758284255811	LGALS1
6.99562549731355e-18	0.395234767767482	0.46	0.082	1.51035554487e-13	12.8209208056875	0.395234767767482	AC245297.3
7.67916946340452e-18	0.878148399553501	0.982	0.928	1.65793268714904e-13	12.7804331059891	0.878148399553501	TPM1
8.67057715225576e-18	-0.284426341626788	0	0.367	1.87197760717202e-13	12.7276993506512	0.284426341626788	UPK1A
9.32762146900817e-18	-0.544729252658106	0.933	0.957	2.01383347515886e-13	12.6959764443135	0.544729252658106	COX6B1
9.40745830287055e-18	-0.588323916264668	0.945	0.947	2.03107024758975e-13	12.6922750556139	0.588323916264668	VAPA
9.55844036360945e-18	-0.500544257318094	0.092	0.512	2.06366727450328e-13	12.6853603227888	0.500544257318094	RAB31
1.19511322694969e-17	-0.640778203450115	0.54	0.831	2.58024945698439e-13	12.5883383046745	0.640778203450115	ARPC1B
1.59548708134307e-17	-0.451865786886353	0.031	0.415	3.44465660861969e-13	12.4628540656039	0.451865786886353	PCED1B
1.87848986866812e-17	-0.363499194889846	0.018	0.396	4.05565962645447e-13	12.3919385005572	0.363499194889846	HOXA10-AS
1.96314956674838e-17	1.33649048361506	0.816	0.493	4.23843991460976e-13	12.3727939691513	1.33649048361506	STC2
2.18137802187874e-17	-0.355606131108634	0.067	0.478	4.70959514923619e-13	12.327016424508	0.355606131108634	SKAP2
2.25214742155518e-17	0.480967241249083	0.472	0.101	4.86238628313763e-13	12.3131505424134	0.480967241249083	ADD3
2.73357023203064e-17	-0.531790067984845	0.988	1	5.90177813095415e-13	12.2290171212192	0.531790067984845	RPS27
2.95119133950666e-17	-0.530376862429893	0.834	0.932	6.37162210199488e-13	12.195749989915	0.530376862429893	MRPS34
3.14399881897645e-17	0.592116380925301	0.552	0.159	6.78789345017016e-13	12.1682649834384	0.592116380925301	LINC01087
3.25557478800141e-17	-0.451028353350201	0.067	0.473	7.02878596729506e-13	12.1531196811304	0.451028353350201	SDC2
4.33622130365008e-17	-1.71080276471554	0.89	0.952	9.36190179458052e-13	12.0286359188906	1.71080276471554	WFDC2
4.6791523145788e-17	0.647297013256689	0.92	0.855	1.01022898471756e-12	11.9955801751997	0.647297013256689	SMIM14
4.91061748938728e-17	-0.369469698797813	0.031	0.401	1.06020231595871e-12	11.9746112514141	0.369469698797813	DOCK10
5.53770764157706e-17	-0.490806488926645	0.307	0.705	1.19559107981649e-12	11.9224173338477	0.490806488926645	EIF4EBP1
6.32461734907429e-17	-0.641435643899461	0.926	0.971	1.36548488566514e-12	11.8647131026341	0.641435643899461	ZG16B
8.11882991201327e-17	0.589113916646771	0.969	0.947	1.75285537800366e-12	11.7562539145542	0.589113916646771	MLPH
8.50307996632476e-17	0.573954158789592	0.791	0.527	1.83581496472952e-12	11.7361710942931	0.573954158789592	KDM4B
9.82062749568943e-17	-0.992458477362286	0.037	0.406	2.12027347631935e-12	11.6736081194502	0.992458477362286	C8orf34
1.01747764183282e-16	-0.535327876790816	0.975	1	2.19673422871706e-12	11.658222482899	0.535327876790816	RPL36
1.0920990943443e-16	-0.727707610307662	0.104	0.507	2.35784194468934e-12	11.6274853107125	0.727707610307662	SPINK8
1.13585951166199e-16	-0.625225561058024	0.945	0.986	2.45232068567823e-12	11.6104227385117	0.625225561058024	FUS
1.35382293959951e-16	-0.315994410031194	0.018	0.382	2.92290372659534e-12	11.5341854890206	0.315994410031194	LINC02197
1.38625177099775e-16	-0.542541392350056	0.926	0.976	2.99291757358415e-12	11.5239052436779	0.542541392350056	YWHAB
1.40633227485406e-16	0.753919773233756	0.834	0.715	3.03627138140992e-12	11.5176594138762	0.753919773233756	ELOVL5
1.59131297791712e-16	0.878514904210896	0.81	0.551	3.43564471932306e-12	11.4639917529942	0.878514904210896	ERRFI1
1.68912174762003e-16	-0.536078577105069	0.049	0.425	3.64681385311164e-12	11.4380864041196	0.536078577105069	PCDH7
1.95077590582202e-16	-0.362462485032705	0.037	0.42	4.21172518066974e-12	11.3755399747165	0.362462485032705	SIX1
2.91929821901523e-16	-0.723503627985946	0.847	0.966	6.30276485485388e-12	11.2004688953406	0.723503627985946	TAGLN2
2.99451260639992e-16	0.315134966803009	0.307	0.01	6.46515271721743e-12	11.1894212119342	0.315134966803009	KLHDC7A
3.11373456852189e-16	-0.581536702221038	0.638	0.855	6.72255293343876e-12	11.1724657694528	0.581536702221038	PAFAH1B3
3.41937933507016e-16	0.746142342984592	0.877	0.71	7.38243998441649e-12	11.1318000749477	0.746142342984592	ALCAM
4.03531127492599e-16	0.376817360349555	0.387	0.053	8.71223704256521e-12	11.0598703168063	0.376817360349555	ANKH
4.22610373233126e-16	0.609312552740272	0.282	0	9.12415795810318e-12	11.0398072047918	0.609312552740272	NPY2R
4.91910973624032e-16	-0.593051734294666	0.577	0.879	1.06203579205429e-11	10.9738608466917	0.593051734294666	CAPN2
7.13698606533968e-16	-0.598409672130786	0.877	0.947	1.54087529150684e-11	10.8122325088494	0.598409672130786	CSTB
8.12292240090157e-16	0.62320177304019	0.883	0.821	1.75373894635465e-11	10.7560350532707	0.62320177304019	SNRPD3
8.27344983655205e-16	0.723583791859386	0.73	0.435	1.78623781971159e-11	10.7480607196286	0.723583791859386	INPP4B
8.47237389209475e-16	-0.572717307920331	0.988	1	1.82918552330326e-11	10.7377422444083	0.572717307920331	RPL10
9.58707722822897e-16	1.21484821131584	0.853	0.662	2.06984997357463e-11	10.6840611318426	1.21484821131584	GPRC5A
1.00614626839408e-15	-0.497649300429898	0.025	0.372	2.17226979346282e-11	10.6630862368476	0.497649300429898	SIGLEC15
1.07252676776961e-15	-0.77021542350194	0.828	0.966	2.31558529161459e-11	10.6353392176952	0.77021542350194	CLDN3
1.15011967186072e-15	-0.462581186611977	0.135	0.556	2.48310837154729e-11	10.6050043258994	0.462581186611977	MGLL
1.19941052443501e-15	0.718522576074222	0.589	0.261	2.58952732225518e-11	10.5867795023553	0.718522576074222	BMP2K
1.2515042879062e-15	-0.653550371360895	0.748	0.913	2.70199775758948e-11	10.5683150157385	0.653550371360895	PRSS8
1.53234157206051e-15	-0.611731950952983	0.196	0.594	3.30832545407863e-11	10.4803917736183	0.611731950952983	SULF1
2.15669382830192e-15	0.696921463749656	0.35	0.039	4.65630197530386e-11	10.3319588621306	0.696921463749656	HMGCS2
2.16831881872849e-15	-0.535170035638923	0.693	0.899	4.6814003296348e-11	10.3296242186211	0.535170035638923	SEPHS2
2.4063425818212e-15	-0.388311651613426	0.16	0.556	5.19529363415197e-11	10.2843899014104	0.388311651613426	IFITM1
2.72428927253688e-15	0.351581816788181	0.362	0.043	5.88174053940713e-11	10.2304941373925	0.351581816788181	IL1R1
2.96228898442382e-15	-0.55196261068179	0.988	0.995	6.39558191737102e-11	10.1941199340617	0.55196261068179	RPL39
3.06360880344065e-15	-0.563019214079155	0.871	0.913	6.61433140662836e-11	10.1795140488441	0.563019214079155	NDUFB10
3.26173585354153e-15	-0.571767516007699	0.65	0.87	7.04208770779616e-11	10.1522985701811	0.571767516007699	DUSP23
3.77124965320405e-15	-0.641118383020899	0.706	0.874	8.14212800126754e-11	10.0892620744195	0.641118383020899	SIGIRR
3.82861102763781e-15	-0.449988065127767	0.264	0.681	8.26597120867003e-11	10.0827061117494	0.449988065127767	CDC42BPA
4.76950393049705e-15	0.462476482297554	0.951	0.923	1.02973589859431e-10	9.98727414664478	0.462476482297554	PDIA3
6.12074746790052e-15	-0.633099414360951	0.374	0.729	1.32146937831972e-10	9.87894289608191	0.633099414360951	GTF2H2
6.76636394267143e-15	0.624038616149512	0.417	0.097	1.46085797522276e-10	9.83539200417196	0.624038616149512	F3
7.3451653826496e-15	0.607936710392915	0.589	0.266	1.58582120611405e-10	9.79974577891955	0.607936710392915	NOS1AP
8.14447002349771e-15	-0.962550675568597	0.025	0.357	1.75839107807316e-10	9.75488452848827	0.962550675568597	SYT1
8.69579497493909e-15	0.596890702407069	0.472	0.14	1.87742213508935e-10	9.72643806604272	0.596890702407069	CLGN
1.0515023823783e-14	-0.481971280589517	0.748	0.932	2.27019364355474e-10	9.64393709666571	0.481971280589517	ZNF706
1.05500544821669e-14	-1.42711921235762	0.018	0.343	2.27775676269982e-10	9.64249265526018	1.42711921235762	DEFB1
1.12288043133429e-14	-0.293358666444425	0.031	0.362	2.42429885125073e-10	9.61541384430402	0.293358666444425	CD109
1.23747137177335e-14	0.698406621906103	0.828	0.686	2.67170069165867e-10	9.5732121971104	0.698406621906103	ACSL3
1.23831197957438e-14	-0.285674644042984	0.098	0.473	2.67351556390108e-10	9.57291728330605	0.285674644042984	ACSL5
1.28819120897554e-14	-0.557956990427947	0.687	0.874	2.78120482017819e-10	9.55576702659874	0.557956990427947	SPTSSA
1.3044703382961e-14	0.393689127610447	0.399	0.077	2.81635146038128e-10	9.55031314932404	0.393689127610447	MSX2
1.43407428259351e-14	1.00381764274479	0.957	0.87	3.09616637611939e-10	9.50917571004045	1.00381764274479	VMP1
1.52102888717779e-14	-0.273026840440003	0.049	0.401	3.28390136741684e-10	9.48360989547156	0.273026840440003	RBP5
1.55540167199135e-14	0.532852911120541	0.675	0.464	3.35811220982932e-10	9.47390479619812	0.532852911120541	SNRPN
1.93138471048007e-14	-0.680516278624451	0.896	0.966	4.16985958992646e-10	9.37987856861061	0.680516278624451	ZFAS1
2.00700634415401e-14	-0.577949670700563	0.73	0.918	4.3331266970285e-10	9.36319861236975	0.577949670700563	CYBA
2.05657394736925e-14	0.359659948301955	0.288	0.014	4.44014315237022e-10	9.35260302779478	0.359659948301955	NRIP3
2.10486568121779e-14	0.745836424128093	0.816	0.691	4.5444050057492e-10	9.34252297044759	0.745836424128093	CLMN
2.6587499075311e-14	-0.467348299446588	0.988	0.99	5.74024105035964e-10	9.24106986985935	0.467348299446588	RPL30
2.90287855595046e-14	-0.470288914709124	0.215	0.599	6.26731480229704e-10	9.20291849048164	0.470288914709124	AK5
3.84334283728222e-14	-0.590127764733388	0.865	0.947	8.2977771856923e-10	9.08103823115124	0.590127764733388	TMEM205
3.95712478437493e-14	-0.5551167987256	0.644	0.86	8.54343240946547e-10	9.0683676120975	0.5551167987256	PPP4C
4.3591512040336e-14	-0.43619761957084	0.988	0.99	9.41140744950854e-10	9.02634542419786	0.43619761957084	RPS11
4.76071153550036e-14	0.565840888213652	0.552	0.227	1.02783762051453e-09	8.9880754904815	0.565840888213652	DMKN
5.30944658423418e-14	0.65543698286826	0.834	0.647	1.14630951753616e-09	8.94069810173284	0.65543698286826	LIMCH1
5.50566670018936e-14	0.39072851730431	0.245	0	1.18867344057088e-09	8.92493744095534	0.39072851730431	AC104407.1
5.91460182118258e-14	0.56707055131284	0.963	0.952	1.27696253319332e-09	8.89382184499665	0.56707055131284	CSNK1A1
6.4609865281661e-14	0.711340160799675	0.969	0.894	1.39492699143106e-09	8.85544852217416	0.711340160799675	APLP2
6.63054697771269e-14	-0.559279958349513	0.601	0.865	1.43153509248817e-09	8.84419800126644	0.559279958349513	DEGS1
6.6854510443715e-14	-0.312577185380212	0.172	0.56	1.44338888047981e-09	8.84061664472542	0.312577185380212	PGGHG
6.81494259494391e-14	0.333326657354214	0.387	0.072	1.47134610624839e-09	8.83228515572018	0.333326657354214	PRKAA2
6.95056261208458e-14	-0.372861922453746	0.141	0.517	1.50062646794906e-09	8.82372739776134	0.372861922453746	IGFALS
7.15966606523177e-14	0.334385804266607	0.356	0.053	1.54577190348354e-09	8.81085459086199	0.334385804266607	SERPINA3
7.95762786943329e-14	-0.341350306613731	0.184	0.585	1.71805185701065e-09	8.76496373173081	0.341350306613731	TINAGL1
8.49358633261736e-14	0.635420466398101	0.81	0.691	1.83376528921209e-09	8.73665625215738	0.635420466398101	SLC44A1
8.63185055839161e-14	0.576406628279703	0.969	0.928	1.86361653555675e-09	8.72964344478467	0.576406628279703	AHNAK
9.20103931197201e-14	0.671143835948026	0.92	0.889	1.98650438745476e-09	8.70191047141139	0.671143835948026	SELENOP
1.02674614065816e-13	-0.258748587996147	0.025	0.338	2.21674491768097e-09	8.65428427856668	0.258748587996147	DCLK1
1.06692900074716e-13	-0.399568164272865	0.368	0.734	2.30349971261313e-09	8.6376118375943	0.399568164272865	MVP
1.36561176146302e-13	0.567400679389063	0.896	0.744	2.94835579299867e-09	8.53042010913987	0.567400679389063	GOLM1
1.37561000534858e-13	0.40560050372517	0.528	0.213	2.96994200154757e-09	8.527252031711	0.40560050372517	PRR15
1.44752345891537e-13	-0.331224070658768	0.11	0.478	3.12520314779828e-09	8.50512174692782	0.331224070658768	RGL3
1.48937701777576e-13	-0.435682781300944	0.454	0.763	3.21556498137786e-09	8.49274270960207	0.435682781300944	HCFC1R1
1.5053177945764e-13	-0.359793631544976	0.055	0.391	3.24998111849045e-09	8.48811916214704	0.359793631544976	NCALD
1.52991568040571e-13	-0.538918861322087	0.939	0.981	3.30308795399593e-09	8.481079861844	0.538918861322087	RAC1
1.56526579538282e-13	-0.419091938605143	0.963	0.976	3.37940885223152e-09	8.47115926264162	0.419091938605143	UBA52
1.62528267538445e-13	-0.304235158156442	0.067	0.42	3.50898529615502e-09	8.45481845162276	0.304235158156442	AC004130.1
